Dealer Code,Name,City,State,Latitude,Longitude,Diesel Price
102217,CHANDAN SER. STN.,BHIWANDI,Maharashtra,19.3076044,73.0652281,90.35
102219,HEMKUNT AUTOMOBILES,KALOTE,Maharashtra,18.849055,73.278063,90.57
102275,C.P.SHAH AND SONS,DAMAN,UT of D&NH and D&D,20.417565,72.837896,87.96
102276,PATEL PETROLEUM,SILVASSA,UT of D&NH and D&D,20.279106,73.000618,88.05
102278,SHREE GANESH FUELS,LOTE,Maharashtra,17.627858,73.471917,92.04
102279,"G B MEHTA & SONS, DAPOLI",DAPOLI,Maharashtra,17.758184,73.185976,92.02
102280,"G B MEHTA & SONS, KHED",KHED,Maharashtra,17.720903,73.419379,92.15
103783,SANJIVANI SAH.SAKHAR KARKH.LTD,TISKA,Goa,15.403062,74.095613,88.57
104387,DASHMESH AUTOMOBILES,NAVI MUMBAI,Maharashtra,19.067957,73.012024,90.11
104411,ABDUL RAZAKH & SONS,MULBAGAL,Karnataka,13.176314,78.412502,91.19
104413,A.V. VEERABHADRAPPA & CO.,VIJAYAPURA,Karnataka,13.294661,77.802439,90.83
104414,B BASAVARAJ,CHICKBALLAPUR,Karnataka,13.434528,77.73104,91.08
104417,B G SHIVAPRAKASH MIRJI,BATWADA,Karnataka,13.328391,77.130722,91.48
104419,SAPTHAGIRI SERVICE STATION,CHIKKANAYAKANAHALLI,Karnataka,13.403185,76.625425,91.37
104420,BASAVESWARA HIGHWAY STATION,KUNDAWADA,Karnataka,14.447367,75.886108,92.22
104421,B KURUVATHAPPA & SONS (CHALLAKERE),CHALLAKERE,Karnataka,14.316796,76.649316,92.23
104422,B KURUVATHAPPA & SONS (HIRIYUR),HIRIYUR,Karnataka,13.945396,76.614532,92.25
104425,B V GANGAPPA SETTY & SONS,BHARAMASAGAR,Karnataka,14.37037,76.191394,92.3
104427,CAUVERY AUTO SERVICE,BANGALORE,Karnataka,12.947924,77.579512,91.07
104428,CHANDERS,BANGALORE,Karnataka,12.9765554,77.5799118,91.07
104429,CENTRAL SERVICE STATION,KOLAR,Karnataka,13.137803,78.136184,90.98
104430,DODDA BASAVESWARA OIL CENTER,KURGODU,Karnataka,15.343669,76.841707,92.19
104432,DHANYALAKSHMI SERVICES,GUNDLUPET,Karnataka,11.807416,76.688358,91.05
104433,D.M & SONS,BANGALORE CITY,Karnataka,12.959966,77.649539,91.07
104436,G.B.S. REDDI & CO.,BANGALORE,Karnataka,12.988262,77.577618,91.07
104438,GANGA HANUMAIAH & SONS,MADHUGIRI,Karnataka,13.662464,77.230386,91.74
104439,GURUKRUPA SERVICE STATION,BANGALORE,Karnataka,12.875151,77.648454,91.02
104442,GOKULA SERVICE STATION,BANGALORE,Karnataka,12.99797,77.67066,91.07
104443,GENERAL TRADING ASSOCIATION,KAMPLI,Karnataka,15.403821,76.604866,92.22
104444,H. KESHAVA REDDY,BELLARY,Karnataka,15.144895,76.927666,92.32
104446,INDIA GARAGE SERVICE STATION,BANGALORE,Karnataka,12.975928,77.597894,91.07
104451,JAYANAGAR SERVICE STATION,BANGALORE,Karnataka,12.93656,77.580469,91.07
104452,V.M.S. FUEL STATION,KOLAR GOLD FIELDS,Karnataka,12.956792,78.270881,91.09
104453,K G JAGANATHAN,DODBALLAPUR,Karnataka,13.294042,77.543257,91.09
104454,K N GURUSWAMY,BANGALORE,Karnataka,12.9586433,77.582477,91.07
104456,K.N.K. SERVICE STATION,RAMANAGARAM,Karnataka,12.722502,77.275488,91.33
104459,KRIPANIKETAN,BANGALORE,Karnataka,12.985254,77.543336,91.07
104461,KUMAR SERVICE STATION,"BHARATI NAGAR,K M DODDI",Karnataka,12.490086,77.03574,91.13
104463,KANAKPUR T. AGRI. PRDT CO-OP MKTG.,KANAKAPURA,Karnataka,12.548727,77.424703,91.39
104465,LAKSHMI AGENCIES,"SIRIGERE, HIREBENNUR VILLAGE",Karnataka,14.308658,76.253777,92.3
104466,LAKSHMI NARASIMHA SERVICE STATION,SIDLAGHATTA,Karnataka,13.3846175,77.86037,90.96
104467,LAKSHMANAN SERVICE STATION,K R NAGAR,Karnataka,12.448982,76.385039,90.85
104468,MOOKAMBIKA AGENCIES,TUMKUR,Karnataka,13.343314,77.110096,91.48
104470,M B OIL CENTRE,BELLARY,Karnataka,15.163664,76.914021,92.32
104471,M C CHANAMALLAPPA & SONS,KOLLEGAL,Karnataka,12.158177,77.108071,91.11
104472,MAHAVEERA FILLING STATION,MANDYA,Karnataka,12.962,76.740639,91.26
104473,M M KRISHNA & ASSOCIATES,DAVANAGERE,Karnataka,14.443948,75.92133,92.22
104476,M S NARAYAN SETTY & SONS,CHITRADURGA,Karnataka,14.229889,76.413302,92.25
104477,MAHESWAR SERVICE STATION,CHIKKAGONDANAHALLI,Karnataka,14.369417,76.372261,92.22
104479,M VIVEKANANDAIAH & SONS,CHITRADURGA,Karnataka,14.221079,76.407657,92.25
104481,NARAMADA SERVICE STATION,"KALLAHALLI, MANDYA",Karnataka,12.5223,76.869413,90.87
104484,PETHI`S CORNER,BANGALORE,Karnataka,12.984183,77.560091,91.07
104485,PRIYADARSHINI SERVICE STATION,CHAMARAJANAGAR,Karnataka,11.912348,76.943515,91.11
104486,PETHIS SERVICE STATION,BANGALORE,Karnataka,12.974994,77.548051,91.07
104487,PEARL VALLEY FILLING CENTRE,"YEDUVANAHALLI, ATTIBELE",Karnataka,12.786736,77.745372,91.02
104488,PARK VIEW SERVICE STATION,BANGALORE,Karnataka,12.94335,77.577087,91.07
104489,QUICK SERVICE STATION,BANGALORE,Karnataka,12.962086,77.594222,91.07
104490,RAMACHANDRA BROTHERS,BANGALORE,Karnataka,12.964084,77.570433,91.07
104492,RADHAKRISHNA SERVICE STATION,BELLARY,Karnataka,15.159494,76.878359,92.32
104495,SRINIVASA AGENCIES,HOSPET,Karnataka,15.266564,76.395026,92.21
104496,SRI ANAND AUTOMOBILES,TORNAGALLU,Karnataka,15.19953,76.657977,92.21
104497,S A BADARINARAYANA,SIRA,Karnataka,13.74504,76.898277,91.98
104500,SAPTHAGIRI SERVICE STATION,NANJANGUD,Karnataka,12.137402,76.672772,90.75
104501,SRI JAI MARUTHI SERVICE STATION,TUMKUR,Karnataka,13.312072,76.954479,91.69
104502,SRI KRISHNA SERVICE STATION,CHAMARAJANAGAR,Karnataka,11.932776,76.93069,91.11
104503,SRI LAKSHMI SERVICE STATION,BANGALORE,Karnataka,13.043085,77.556769,91.07
104505,SRI MALAI MAHADESWARA SERVICE STATI,"CHILAPUR VILLAGE, HALAGUR",Karnataka,12.423599,77.217201,91.11
104506,S M PETROLEUM COMPANY,DOBOSPET,Karnataka,13.194722,77.274385,91.29
104507,SRI MARUTHI SERVICE STATION,BANGALORE,Karnataka,12.938212,77.522186,91.02
104508,SRI MAHADESWARAY SWAMY PETROL AGENC,PERIYAPATNA,Karnataka,12.338357,76.097989,91.14
104509,SRI MAHADESWARA SUPER SER. STATION,MANDYA,Karnataka,12.82804,76.75872,91.07
104510,SIDDALINGA PETROL & DIESEL BUNK,KYATHASANDRA,Karnataka,13.313732,77.146637,91.36
104512,SRI SHANKARA SERVICE STATION,BANGALORE,Karnataka,13.009684,77.562416,91.07
104513,SRI SHIVA SERVICE STATION,ANEKONDA,Karnataka,14.477144,75.928798,92.22
104514,SRI SATYA SAI ENTERPRISES,HUNSUR,Karnataka,12.308694,76.290603,90.92
104516,SURINDER`S SERVICE STATION,SRIRANGAPATNA TALUK,Karnataka,12.390489915,76.590488915,90.57
104517,SANGAM SERVICE STATION,"SADASHIVNAGAR, BANGALORE",Karnataka,13.004886,77.580742,91.07
104520,TALLAM AUTO MOBILES,BANGALORE,Karnataka,12.960304,77.55727,91.07
104524,TALLAM N RATHNAM,GOWRIBIDANUR,Karnataka,13.604653,77.512061,91.41
104525,T.V. VENKATASWAMY & SONS,MADHUGIRI,Karnataka,13.657164,77.215607,91.74
104526,UNIVERSAL FILLING STATION,BANGALORE,Karnataka,13.019498,77.707861,91.07
104528,VIJAYA BHARAT FUEL & SERVICES,HOSADURGA,Karnataka,13.791011,76.298891,91.8
104529,VENKATESWARA & COMPANY,"MADIVALA, BANGALORE",Karnataka,12.920808,77.620826,91.07
104530,V G SHETRU,HOLALKERE,Karnataka,14.042854,76.189773,92.13
104532,VINOD AUTO SERVICE,FRAZER TOWN BANGALORE,Karnataka,12.990909,77.613889,91.07
104535,W SRINIVAS RAO & SONS,CHITRADURGA,Karnataka,14.221037,76.407722,92.25
105238,LAXMI TRADERS,CHIPLUN,Maharashtra,17.546517,73.52742,92.04
107734,FAROOQ AGENCIES,BEED,Maharashtra,18.989822,75.75331,91.95
110776,K NANDIBASAPPA & SONS,MYSORE,Karnataka,12.30484,76.651161,90.6
110777,COORG COFFEE GROWERS CO-OP. SO. LTD,HUNSUR,Karnataka,12.312603,76.288354,90.92
110920,BP-ANNA NAGAR (CHENNAI),CHENNAI,Tamil Nadu,13.093314,80.194616,92.4
110922,V.KRISHNAMURTHY & SONS,CHENNAI,Tamil Nadu,13.130451,80.239055,92.4
110927,S.VELAYUDAM,CHENNAI,Tamil Nadu,13.099407,80.172332,92.4
110928,SRI AMMAN ENTERPRISES,KARANODAI,Tamil Nadu,13.243214,80.159318,92.45
110929,SRI DEVI ENTERPRISES,AVADI CHENNAI,Tamil Nadu,13.119636,80.09692,92.5
110930,SRI CHAMUNDEESWARI,CHENNAI,Tamil Nadu,13.118474,80.14985,92.42
110931,SRI CHAMUNDEESWARI,CHENNAI,Tamil Nadu,13.154060798,80.207823855,92.39
110933,VELU FILLING STATION,UTHUKOTTAI,Tamil Nadu,13.32978,79.88761,92.75
110934,SATISH SERVICE STATION,CHENNAI,Tamil Nadu,13.147178,80.301422,92.4
110938,AMMAN AUTO SERVICES,CHENNAI,Tamil Nadu,13.055977,80.264697,92.4
110941,CENTRAL PETROL SUPPLIES,KANDANCHAVADI CHENNAI,Tamil Nadu,12.967497,80.248631,92.47
110945,GEMINI AUTO SERVICES,CHENNAI,Tamil Nadu,13.055837,80.248938,92.4
110947,JALPHIROJ & CO.,CHENNAI,Tamil Nadu,13.065003,80.2434,92.4
110948,KOHINOOR,CHENNAI,Tamil Nadu,13.060158,80.261113,92.4
110949,K.R.VENUGOPALAN,CHENNAI,Tamil Nadu,13.080497,80.254891,92.4
110950,LAXMI AUTO SERVICES,ROYAPURAM CHENNAI,Tamil Nadu,13.110211,80.294749,92.4
110952,LALI AUTO & FUELS,CHENNAI,Tamil Nadu,13.08602,80.248657,92.4
110953,M.R. SHANMUGAM,CHENNAI,Tamil Nadu,13.098121,80.238647,92.4
110955,PADMA PETROLEUM AGENCY,CHENNAI,Tamil Nadu,13.080487,80.267044,92.4
110958,SIMPSON & CO.,CHENNAI,Tamil Nadu,13.072644,80.273881,92.4
110959,S.L.NARASIMHAM,CHENNAI,Tamil Nadu,13.0798,80.260351,92.4
110963,SRI RAMAJEYAM SERVICE STATION,CHENNAI,Tamil Nadu,13.049166,80.263936,92.4
110966,TAMILNADU FISHERIES DEPT.,CHENNAI,Tamil Nadu,13.129388,80.297676,74.76
110967,V.S.SUBRAMANIA CHETTY,CHENNAI,Tamil Nadu,13.086929,80.289886,92.4
110975,SRI RAJA RAJESWARI AUTOMOBILES,TIRUVANNAMALAI,Tamil Nadu,12.224329000000001,79.062486,94.18
110976,KANNAPPA TRADERS,POLUR,Tamil Nadu,12.512985,79.128127,93.85
110978,MRS. VIJAYALAKSHMI GOPAL,"TIRUVANNAMALAI,GANDHI NAGAR",Tamil Nadu,12.234935,79.075624,94.18
110979,SRI AUROBINDO UDYOG SERVICE STATION,PONDICHERRY,Pondicherry,11.941814,79.820285,86.5
110981,VIKRAM AGENCIES,"MADAGADIPET, PONDY",Pondicherry,11.918323000000001,79.639159,86.51
110988,A R DAMODARA MUDALIAR & CO.,PENNADAM,Tamil Nadu,11.401703,79.239678,93.69
110989,ARUMUGAM TRADERS,TITTAGUDI,Tamil Nadu,11.404804,79.108692,93.6
110990,ARUMUGAM TRADERS,DALAVOI,Tamil Nadu,11.377577,79.224386,93.81
110991,ASWATH & CO.,CUDDALORE-NT,Tamil Nadu,11.743428,79.759882,94.39
110993,A R DAMODARA MUDALIAR & CO.,CUDDALORE-NT,Tamil Nadu,11.750067,79.760742,94.39
110994,A R DAMODARA MUDALIAR & CO.,NELLIKUPPAM,Tamil Nadu,11.778365,79.661187,94.27
110995,A R DAMODARA MUDALIAR & CO.,PANRUTI,Tamil Nadu,11.767516,79.549896,94.17
110996,A R DAMODARA MUDALIAR & CO.,VRUDHACHALAM,Tamil Nadu,11.519447,79.323417,94.41
110997,KR MUDALIAR & RS MUDALIAR,CHIDAMBARAM,Tamil Nadu,11.402509,79.691359,94.42
110998,KR MUDALIAR & RS MUDALIAR,SETHIATHOPE,Tamil Nadu,11.421139,79.529107,94.4
110999,SRI VASAVI ENTERPRISES,"MANDARAKUPPAM, NEYVELI",Tamil Nadu,11.538667,79.46748,94.39
111000,SRI BHAKAVATHE ENTERPRISE,NEYVELI,Tamil Nadu,11.618799,79.506201,94.42
111001,V N SURIYAMURTHY PETROLEUM AGENCY,SETHIATHOPE,Tamil Nadu,11.440741,79.541702,94.4
111005,ANANDA AGENCIES,TIRUVANDARKOIL,Pondicherry,11.918672,79.653258,86.51
111006,A R DAMODARA MUDALIAR & CO.,KALLAKURICHI,Tamil Nadu,11.732107,78.961413,94.41
111007,A. DAMODARA MUDALIAR & CO,VILLUPURAM,Tamil Nadu,11.934868,79.48437,93.89
111008,A. DAMODARA MUDALIAR & CO,VILLUPURAM,Tamil Nadu,11.934824,79.484369,93.89
111009,SRI KANDASAMY TRADERS,KACHIRAYAPALAYM,Tamil Nadu,11.782361,78.863864,94.4
111010,KARTHIKEYAN AGENCIES,TIRUKOILUR,Tamil Nadu,11.970299,79.206195,94.23
111011,A.R. DAMODARA MUDALIAR & CO.,ULUNDURPET,Tamil Nadu,11.691202,79.29456,94.23
111012,SRI KRISHNA AGENCY,CHINNA SALEM,Tamil Nadu,11.629948,78.865878,93.94
111013,SRI BALAJI AGENCY,TINDIVANAM,Tamil Nadu,12.241994,79.663909,93.54
111014,SRI BALAJI AGENCY,TINDIVANAM,Tamil Nadu,12.223166,79.64762,93.54
111018,BALAKRISHNA AUTOMOBILES,CHENNAI,Tamil Nadu,13.029175,80.251694,92.4
111020,EKAYARS,CHENNAI,Tamil Nadu,13.033892,80.238234,92.4
111021,THE ELITE PETROL SERVICE,CHENNAI,Tamil Nadu,13.049329,80.253078,92.4
111023,G SITARAM AND CO,CHENNAI,Tamil Nadu,13.018262,80.261197,92.4
111026,K PARAMASIVAN AND SONS,CHENNAI,Tamil Nadu,13.012722,80.222254,92.4
111028,MARUTHI AGENCY,CHENNAI,Tamil Nadu,13.040774,80.212149,92.4
111037,SARATH FUELS,CHENNAI,Tamil Nadu,12.982302,80.218124,92.41
111038,SARATH FUELS,"NEAR POONAMALLI, CHENNAI",Tamil Nadu,13.031109,80.035537,92.63
111039,SRI KRISHNA SERVICE STATION,CHENNAI,Tamil Nadu,13.053373,80.222858,92.4
111040,SRI MEENAKSHI ENTERPRISES,CHENNAI,Tamil Nadu,13.029039,80.257123,92.4
111043,UMA SERVICE STATION,CHENNAI,Tamil Nadu,13.053597,80.226414,92.4
111044,UMA SERVICE STATION,MEVALURKUPPAM,Tamil Nadu,13.030339,80.034072,92.63
111046,VETRIVEL AGENCIES,PALLIKARANAI,Tamil Nadu,12.922499,80.196999,92.53
111048,SARATH ENTERPRISES,"POONAMALLEE, CHENNAI",Tamil Nadu,13.030983,80.035446,92.6
111051,A SHANMUGASUNDRAM,CHROMPET,Tamil Nadu,12.943851,80.134647,92.55
111052,A S M ABDUL CADER AND CO,CHENNAI,Tamil Nadu,12.994312,80.187062,92.48
111053,BALASUBRAMANIAN AUTO DIESEL CENTER,CHENNAI,Tamil Nadu,12.886217,80.082711,92.83
111056,RADHA AGENCIES,CHENNAI,Tamil Nadu,12.931717,80.122438,92.58
111062,AMUTHAM AGENCIES,AMBUR,Tamil Nadu,12.802879,78.73615,94.11
111064,SHANTHI SERVICE STATION,WALAJAPET,Tamil Nadu,12.9087,79.408193,93.22
111066,BALASUNDARAM AGENCIES,OCHERI,Tamil Nadu,12.8973108,79.5056682,93.15
111067,B.J.LAKSHMI AGENCIES,KANNAMANGALAM,Tamil Nadu,12.765584,79.153272,93.61
111068,CHANDRANAG AGENCIES,PERANAMBUT,Tamil Nadu,12.943334,78.721319,94.11
111070,KUMAR AGENCIES,ARCOT,Tamil Nadu,12.911248,79.327015,93.46
111072,N.S.RAJAN,AMBUR,Tamil Nadu,12.781684,78.719079,94.11
111073,N.S.RAJAN,VANIYAMBADI,Tamil Nadu,12.678422,78.620666,94.28
111075,PADMA AUTO SERVICE&SUPPLIES CO.,VELLORE,Tamil Nadu,12.92982,79.133818,93.7
111076,B.R.RAJASEKARAN&CO.,KATPADI,Tamil Nadu,12.965162,79.137555,93.71
111077,A.P.RANGANAYAKI AMMAL,SHOLINGHUR,Tamil Nadu,13.116140228,79.425283349,93.32
111079,V.S.RENUGOPAL,"POIGAI, VELLORE",Tamil Nadu,12.91649,79.041214,93.75
111080,SRI BALAJI AGENCY,ANPOONDI,Tamil Nadu,12.915193,79.071458,93.7
111081,SRI SRINIVAS AUTO SERVICE,VELLORE,Tamil Nadu,12.923473,79.120502,93.7
111082,T.R.SUBRAMANIAM&BROR.,ARKONAM,Tamil Nadu,13.083693,79.663362,93.2
111084,BANUMATHI AGENCIES,TIRUPATTUR,Tamil Nadu,12.497409,78.568851,94.39
111085,YUVARAJA AUTOMOBILES,GUDIYATTAM,Tamil Nadu,12.94423,78.870684,93.95
111089,B.G.KRISHNAN,KANCHIPURAM,Tamil Nadu,12.844287,79.699451,93.1
111090,SRINIVASA FILLING STATION,SRIPERAMBUDUR,Tamil Nadu,12.9672,79.954218,92.77
111091,P.SHANMUGHAM&BROS.,KANCHIPURAM,Tamil Nadu,12.832968,79.703647,93.1
111092,SUNDARAM AGENCIES,UTHIRAMERUR,Tamil Nadu,12.615353,79.762174,93.25
111094,M.VEDACHALA MUDALIAR & CO.,CHENGALPET,Tamil Nadu,12.690444,79.9813062,93.04
111095,M.VEDACHALA MUDALIAR & CO.,CHENGLEPUT,Tamil Nadu,12.65742,79.95835,93.04
111097,M.VEDACHALA MUDALIAR & CO.,MADHURANTAKAM,Tamil Nadu,12.51172,79.88488,93.23
111098,K.M.THAMBU CHETTY & SON,TIRUVALLUR,Tamil Nadu,13.139472,79.907586,92.7
111099,M.LAKSHMIAH CHETTY & SONS,TIRUTTANI,Tamil Nadu,13.183906,79.610736,93.11
111657,SRI RAJA RAJESWARI FILLING STATION,BANNUR,Karnataka,12.333283,76.869614,90.68
111894,S.K.PALOD,CHANDWAD,Maharashtra,20.331328,74.234488,90.52
111896,B.C.BARMECHA.,LASALGAON,Maharashtra,20.147293,74.234413,90.65
111897,M.G.AGENCIES,SOYEGAON,Maharashtra,20.559276,74.517966,90.68
111901,M.R.CHOPADA,WANI,Maharashtra,20.329119,73.888376,91.04
111904,M.G.AGARKAR (SAINE),MALEGAON,Maharashtra,20.579735,74.578209,90.79
111906,B.P.JAIN (SAKRI),SAKRI,Maharashtra,20.993081,74.315616,91.06
111911,EAST & WEST ENGG CO.,DONDAICHA,Maharashtra,21.32979,74.553733,91.14
111914,N.D.SHAH & CO.,NANDURBAR,Maharashtra,21.367157,74.243112,91.5
111915,SWASTIK OIL TRADERS,NAVAPUR,Maharashtra,21.163762,73.801675,91.75
111916,ABDUL HAMEED M.YUSUF,SONGIR,Maharashtra,21.070344,74.786004,90.71
111918,C.R.CONTRACTOR & CO,SHIRPUR,Maharashtra,21.330144,74.897549,91.15
111919,"RAM AUTOMOBILES,",KHAPAR,Maharashtra,21.539969,73.943538,91.96
111921,SWAMY SAMARTH HIGHWAY SERVICE,DHAHIWAD,Maharashtra,21.338257,74.933203,91.1
111923,GAIKHE BROTHERS,"PIMPALGAON BASWANT, NIPHAD TALUKA",Maharashtra,20.160763,73.987823,90.88
111929,NAMPUR B.V.K.S.S. LTD,NAMPUR,Maharashtra,20.726277,74.310624,90.98
112136,SHRIRAM MOTOR STORES,ARDHAPUR,Maharashtra,19.259946,77.364984,92.04
112138,K.NOORJIBHAI PETROLEUM (MOHIDA),SHAHADA,Maharashtra,21.503831,74.482723,91.42
112145,BASMATNAGAR OIL AGENCY,BASMAT,Maharashtra,19.323055,77.160135,92.01
112146,SHRIRAM MOTOR STORES,NANDED,Maharashtra,19.16526,77.317842,92.02
112148,HARBHAGWAN HARBHAJANLAL,SHAHAGADH,Maharashtra,19.361191,75.712631,92.01
112149,BHAVANI AUTO,AURANGABAD,Maharashtra,19.873168,75.369794,91.7
112153,N.A. PRINTER,AURANGABAD,Maharashtra,19.874147,75.315861,91.7
112154,N.A. PRINTER,AURANGABAD,Maharashtra,19.896684,75.337745,91.7
112155,UNIQUE AUTO,AURANGABAD,Maharashtra,19.870252,75.326361,91.7
112156,SATSANG FUEL SERVICES,BILLOLI,Maharashtra,18.783196,77.69108,92.02
112157,DEEPALI MULTI SERVICES,JALNA,Maharashtra,19.849828,75.87089,92.04
112158,M.B. RATHORE & CO.,DEGLOOR,Maharashtra,18.547784,77.584025,92.02
112159,M.W. MISHRIKOTKAR,DEULGAONRAJA,Maharashtra,20.005519,76.029879,92.02
112160,KHANDELWAL BROS.,FARDAPUR,Maharashtra,20.580548,75.725368,91.9
112161,SHYAM AUTOMOBILES,GANGAPUR,Maharashtra,19.712371,74.986028,91.25
112162,ASHOKKUMAR VITHALDAS & CO.,JALNA,Maharashtra,19.84835,75.894565,92.04
112164,LAXMICHAND BECHARDAS,JALNA,Maharashtra,19.855663,75.899495,92.04
112165,SAI AUTOMOBILES,LASUR,Maharashtra,19.935107,75.010389,91.06
112166,AGARWAL & SONS,MEHKAR,Maharashtra,20.924588,77.324285,91.65
112167,G.R. CHOUDHARI,NANDED,Maharashtra,19.159266,77.311306,92.02
112169,CHANDULAL T. PARIKH,SAILU,Maharashtra,19.449116,76.434216,92.04
112170,KUMAR & BROS.,SILLOD,Maharashtra,20.2916144,75.649709,92.02
112171,ARIHANT AUTO CENTRE,TEESGAON,Maharashtra,19.847334,75.267061,91.33
112172,PRAKASH & CO.,VAIZAPUR,Maharashtra,19.925228,74.722052,90.92
112173,R.R. FILLING STATION,PARBHANI,Maharashtra,19.25613,76.784933,92.02
112174,BRAHMANGAON PHALBAUG SAHAKARI,KOPERGAON,Maharashtra,19.891191,74.481891,90.74
112176,GULAM HUSSAIN ABDUL KAYAM (YEOLA),YEOLA,Maharashtra,20.03777,74.487725,90.57
112177,KARMAVEER SHANKARRAO KALE SSK LTD,KOPERGAON,Maharashtra,19.891223,74.479995,90.74
112178,HAKIMUDDIN M KADERBHAI,AMALNER,Maharashtra,21.043314,75.06046,90.87
112180,T.R. KAPOOR & CO.,BHUSAWAL,Maharashtra,21.051863,75.782752,91.97
112181,UMA AGENCIES,CHALISGAON,Maharashtra,20.4655299,75.0029691,90.7
112182,KIKABHAI M. KADERBHAI & SONS,DHARANGAON,Maharashtra,21.005648,75.276271,91.0
112184,JALGAON PETROL SUPPLY CO.,JALGAON,Maharashtra,21.010972,75.569706,92.02
112186,ABLA & CO.,MALKAPUR,Maharashtra,20.897947,76.20512,91.52
112187,A.H.H.H. GANI,NANDURA,Maharashtra,20.828423,76.471229,91.15
112188,R.M. CHOUBE & SONS,NASHIRABAD,Maharashtra,21.00526,75.656269,91.85
112189,SACHIN PETROLEUM,RANJANGAON,Maharashtra,20.400753,75.040217,90.72
112191,SHIVJI AUTO SERVICE,WAGUD,Maharashtra,20.871855,76.259629,91.37
112383,AIRPORT SERVICE STATION,DELHI,Delhi,28.548023,77.256136,87.67
112384,ANAND FILLING STATION,DELHI,Delhi,28.628879,77.210248,87.67
112385,ANAND SUPER SEVICE STN.,DELHI,Delhi,28.679467,77.212041,87.67
112386,ANIL FILLING STATION,DELHI,Delhi,28.670483,77.102313,87.67
112387,ANUP SERVICE STATION,DELHI,Delhi,28.531083,77.250927,87.67
112389,ARAVALI SERVICE STATION,DELHI,Delhi,28.522886,77.099731,87.67
112390,AUTO CARE,DELHI,Delhi,28.6536,77.118954,87.67
112391,AUTO CENTRE,DELHI,Delhi,28.574565,77.237805,87.67
112392,AUTO GRIT,DELHI,Delhi,28.503042,77.280708,87.67
112393,AUTO REST,DELHI,Delhi,28.491806,77.304343,87.67
112395,BCC AUTO PVT.LTD.,DELHI,Delhi,28.63142,77.22189,87.67
112397,BUDH SINGH GULAB SINGH,DELHI,Delhi,28.527987,77.189809,87.67
112398,CAR CARE CENTRE,DELHI,Delhi,28.592184,77.237445,87.67
112399,DAWAR SERVICE STATION,DELHI,Delhi,28.829667,76.986643,87.67
112400,DEEPAK AUTOMOBILES,DELHI,Delhi,28.67645,77.315803,87.67
112401,G.S.BHASIN & SONS,DELHI,Delhi,28.574322,77.257423,87.67
112402,GANPATI FILLING STATION,DELHI,Delhi,28.688291,77.089723,87.67
112403,GYMKHANA SERVICE STATION,DELHI,Delhi,28.596196,77.204918,87.67
112404,HARI CHAND & CO.,DELHI,Delhi,28.705626,77.291853,87.67
112407,JAGDISH FILLING STATION,DELHI,Delhi,28.739353,77.118289,87.67
112408,JAGLAN FILLING STATION,DELHI,Delhi,28.556072,77.056641,87.67
112410,JAIPUR GOLDEN TPT.CO.LTD.,DELHI,Delhi,28.522202,77.082021,87.67
112411,JIWAN SERVICE STATION,DELHI,Delhi,28.604552,77.22459,87.67
112412,KAMLA BEHL & C0.PVT.LTD.,DELHI,Delhi,28.629647,77.221322,87.67
112413,KANWAR & CO.,DELHI,Delhi,28.691525,77.190907,87.67
112414,KARTIK AUTO CENTRE,DELHI,Delhi,28.648159,77.077278,87.67
112415,KRITI NANAK FILLING STN.,DELHI,Delhi,28.703093,77.157304,87.67
112416,L.GOPINATH,DELHI,Delhi,28.596467,77.132884,87.67
112417,LAKSHMI FILLING STATION,DELHI,Delhi,28.640245,77.074909,87.67
112418,LINK ROAD PETROL F.STN.,DELHI,Delhi,28.644456,77.198797,87.67
112419,LINK ROAD PETROL S.STN.,DELHI,Delhi,28.645055,77.198875,87.67
112420,M.L.SETHI SERVICE STATION,DELHI,Delhi,28.717999,77.110324,87.67
112422,MANN SERVICE STATION,DELHI,Delhi,28.642538,77.176285,87.67
112424,MOBILE CENTRE,DELHI,Delhi,28.663591,77.218806,87.67
112425,MODERN SERVICE STATION,DELHI,Delhi,28.624517,77.218776,87.67
112426,MOOL CHAND SIRI PAL JAIN,DELHI,Delhi,28.856247,77.124473,87.67
112427,MUKUL DIESELS,DELHI,Delhi,28.701651,77.289619,87.67
112428,NATIONAL SERVICE STATION,DELHI,Delhi,28.634858,77.217791,87.67
112429,NAVYUG SERVICE STATION,DELHI,Delhi,28.559181,77.232018,87.67
112430,NEM CHAND TARA CHAND,DELHI,Delhi,28.796248,77.13908,87.67
112431,NEW HARYANA SERVICE STN,DELHI,Delhi,28.688066,76.960351,87.67
112434,OKHLA SERVICE CENTRE,DELHI,Delhi,28.563197,77.264579,87.67
112435,PAM FILLING STATION,DELHI,Delhi,28.697041,77.271847,87.67
112436,PREM SERVICE STATION,DELHI,Delhi,28.562963,77.232151,87.67
112437,PUSHPANJALI,DELHI,Delhi,28.537794,77.153376,87.67
112438,R.N.MOTORS,DELHI,Delhi,28.67531,77.093428,87.67
112439,R.S.BHOLA RAM & SONS,DELHI,Delhi,28.678305,77.224698,87.67
112440,RAIZADA MOTORS,DELHI,Delhi,28.641781,77.23381,87.67
112442,RAJINDER SERVICE STATION,DELHI,Delhi,28.670952,77.226065,87.67
112443,RAM SERVICE STATION,DELHI,Delhi,28.614646,77.240612,87.67
